PLAYER_NAME,PLAYER_ID,TEAM_ID,GP,PTS,REB,AST,STL,BLK,FGM,FGA,FG_PCT,FTM,FTA,FT_PCT,FG3M,TOV
MarJon Beauchamp,1630699,1610612752,35,2.3,1.3,0.3,0.1,0.0,0.8,1.9,0.415,0.4,0.6,0.75,0.3,0.4
MarJon Beauchamp,1630699,1610612749,4,12.5,6.8,3.3,1.8,0.5,4.0,12.3,0.327,2.8,3.3,0.846,1.8,3.5
Marcus Bagley,1630542,1610612755,10,6.7,7.0,1.0,0.9,1.2,2.7,6.9,0.391,0.8,1.0,0.8,0.5,0.7
Marcus Domask,1642452,1610612741,3,2.3,1.7,0.0,0.3,0.7,1.0,3.3,0.3,0.0,0.0,0.0,0.3,0.7
Marcus Garrett,1630585,1610612766,8,7.8,2.6,2.4,1.1,0.4,3.0,7.0,0.429,1.3,1.5,0.833,0.5,1.3
Marcus Sasser,1631204,1610612765,62,7.0,1.3,2.6,0.8,0.1,2.5,5.5,0.445,1.1,1.3,0.825,1.0,1.1
Marcus Smart,203935,1610612764,34,9.0,2.1,3.2,1.1,0.3,3.0,7.6,0.393,1.6,2.1,0.761,1.4,1.6
Mark Armstrong,1642378,1610612751,5,2.8,1.2,1.6,0.2,0.0,1.0,4.4,0.227,0.4,0.4,1.0,0.4,1.4
Mark Williams,1631109,1610612766,44,15.3,10.2,2.5,0.7,1.2,6.1,10.2,0.604,3.0,3.7,0.804,0.0,1.6
Markelle Fultz,1628365,1610612758,21,2.9,1.0,1.3,0.5,0.1,1.3,3.2,0.418,0.0,0.0,1.0,0.2,0.7
Markieff Morris,202693,1610612747,15,3.7,1.5,1.4,0.1,0.2,1.4,4.7,0.3,0.3,0.4,0.833,0.6,0.3
Markquis Nowell,1641806,1610612764,3,4.0,2.0,1.7,1.7,0.0,1.0,2.7,0.375,1.7,2.7,0.625,0.3,1.7
Marques Bolden,1629716,1610612744,4,6.5,7.5,1.5,0.8,2.5,2.8,5.5,0.5,0.3,1.5,0.167,0.8,1.3
Marvin Bagley III,1628963,1610612763,31,4.4,2.7,0.4,0.3,0.3,1.8,3.4,0.519,0.7,1.1,0.657,0.1,0.4
Mason Jones,1630222,1610612758,15,5.8,2.5,2.7,0.7,0.1,2.0,4.1,0.484,1.3,1.4,0.905,0.5,1.3
Mason Plumlee,203486,1610612756,74,4.5,6.1,1.8,0.4,0.6,1.7,2.7,0.619,1.1,1.7,0.648,0.0,0.8
Matas Buzelis,1641824,1610612741,85,9.1,3.5,1.0,0.5,1.0,3.3,7.5,0.439,1.3,1.6,0.8,1.2,1.0
Matisse Thybulle,1629680,1610612757,15,7.5,3.5,1.9,2.2,0.6,2.8,5.9,0.477,0.5,1.0,0.467,1.4,0.9
Matt Lewis,1630665,1610612756,3,2.0,0.0,0.7,0.3,0.0,0.7,3.3,0.2,0.0,0.0,0.0,0.7,0.3
Matt Morgan,1630001,1610612766,7,12.3,1.7,1.4,0.3,0.1,4.0,7.6,0.528,1.9,2.4,0.765,2.4,1.4
Matt Ryan,1630346,1610612752,19,1.5,0.4,0.2,0.1,0.0,0.5,1.6,0.323,0.1,0.1,1.0,0.3,0.2
Max Abmas,1630546,1610612762,5,10.2,3.4,2.4,0.8,0.0,3.0,6.8,0.441,2.8,3.6,0.778,1.4,1.4
Max Christie,1631108,1610612742,78,9.6,3.3,1.9,0.8,0.4,3.2,7.6,0.427,1.7,1.9,0.855,1.5,1.1
Max Fiedler,27795,1610612755,2,2.0,2.5,0.0,0.0,0.0,1.0,2.5,0.4,0.0,0.0,0.0,0.0,0.5
Max Strus,1629622,1610612739,50,9.4,4.3,3.2,0.5,0.2,3.3,7.5,0.442,0.6,0.7,0.824,2.3,1.1
Maxi Kleber,1628467,1610612747,34,3.0,2.8,1.3,0.3,0.5,1.1,2.8,0.385,0.5,0.6,0.762,0.4,0.7
Maxwell Lewis,1641721,1610612751,28,4.1,2.0,0.7,0.3,0.3,1.6,3.9,0.417,0.3,0.4,0.7,0.7,0.5
Maxwell Lewis,1641721,1610612747,7,9.6,4.0,2.1,0.9,0.9,3.6,11.1,0.321,1.7,2.4,0.706,0.7,1.9
Melvin Ajinca,1642351,1610612742,5,7.2,2.6,0.6,0.6,0.2,2.6,8.8,0.295,1.0,1.0,1.0,1.0,2.0
Micah Potter,1630695,1610612762,38,4.3,4.3,0.8,0.4,0.4,1.5,3.6,0.422,0.4,0.5,0.85,0.8,0.8
Michael Devoe,1631238,1610612756,4,12.5,4.0,3.0,1.3,0.5,3.5,6.0,0.583,4.8,5.5,0.864,0.8,2.0
Michael Porter Jr.,1629008,1610612743,77,18.2,7.0,2.1,0.6,0.5,6.9,13.6,0.504,1.9,2.5,0.768,2.5,1.4
Mikal Bridges,1628969,1610612752,82,17.6,3.2,3.7,0.9,0.5,7.2,14.4,0.5,1.2,1.4,0.814,2.0,1.6
Mike Conley,201144,1610612750,71,8.2,2.6,4.5,1.1,0.2,2.6,6.6,0.4,1.1,1.3,0.9,1.8,1.1
Mike Miles Jr.,1641756,1610612745,4,1.8,1.3,0.8,0.3,0.3,0.8,3.8,0.2,0.3,0.8,0.333,0.0,0.3
Miles Bridges,1628970,1610612766,64,20.3,7.5,3.9,0.7,0.7,7.3,17.0,0.431,3.5,4.0,0.87,2.2,2.1
Miles McBride,1630540,1610612752,64,9.5,2.5,2.9,1.0,0.3,3.5,8.5,0.406,0.8,1.0,0.813,1.8,0.6
Miles Norris,1641936,1610612737,4,9.0,6.3,0.3,0.8,1.3,3.0,6.8,0.444,1.3,1.5,0.833,1.8,1.8
Miles Norris,1641936,1610612738,3,2.3,3.0,0.0,0.7,0.3,0.7,3.0,0.222,0.3,0.7,0.5,0.7,0.0
Miller Kopp,1642046,1610612760,6,4.0,2.3,0.7,0.7,0.2,1.5,5.2,0.29,0.0,0.0,0.0,1.0,0.8
Mitchell Robinson,1629011,1610612752,17,5.1,5.9,0.8,0.9,1.1,2.2,3.3,0.661,0.8,1.1,0.684,0.0,0.6
Mo Bamba,1628964,1610612740,32,4.3,4.5,0.6,0.3,1.0,1.6,3.5,0.464,0.6,0.8,0.704,0.5,0.6
Mohamed Diarra,1642437,1610612747,3,5.3,4.0,1.3,0.7,1.0,1.7,4.0,0.417,1.7,3.3,0.5,0.3,1.0
Monté Morris,1628420,1610612756,45,5.2,1.5,1.6,0.4,0.1,1.8,4.3,0.426,0.8,0.9,0.857,0.7,0.5
Moritz Wagner,1629021,1610612753,30,12.9,4.9,1.4,0.8,0.4,4.7,8.3,0.562,2.6,3.7,0.718,0.9,1.6
Moses Brown,1629650,1610612742,13,5.8,3.4,0.2,0.5,0.3,2.6,3.8,0.694,0.6,0.8,0.727,0.0,0.8
Moses Brown,1629650,1610612747,4,9.5,5.8,0.0,0.3,1.5,3.3,6.0,0.542,3.0,6.0,0.5,0.0,0.8
Moses Moody,1630541,1610612744,74,9.8,2.6,1.3,0.8,0.4,3.3,7.7,0.433,1.4,1.8,0.797,1.7,0.7
Moses Wood,1642473,1610612737,4,5.5,3.0,1.3,0.3,0.5,2.0,7.3,0.276,0.0,0.0,0.0,1.5,2.0
Mouhamadou Gueye,1631338,1610612766,2,10.5,3.0,0.5,1.5,2.0,4.5,7.0,0.643,0.5,1.0,0.5,1.0,1.0
Mouhamed Gueye,1631243,1610612737,36,6.5,4.3,0.9,0.9,1.0,2.3,5.6,0.413,1.2,1.6,0.729,0.7,0.7
Moussa Diabaté,1631217,1610612766,71,5.7,6.2,0.8,0.6,0.6,2.4,3.9,0.596,1.0,1.6,0.595,0.0,0.9
Moussa Diabaté,1631217,1610612746,5,12.2,7.4,1.0,0.8,0.2,5.0,7.8,0.641,2.2,2.4,0.917,0.0,1.0
Myles Turner,1626167,1610612754,72,15.6,6.5,1.5,0.8,2.0,5.4,11.3,0.481,2.6,3.3,0.773,2.2,1.7
Myron Gardner,1642066,1610612753,3,4.3,3.3,1.7,1.0,0.3,2.0,4.0,0.5,0.0,0.0,0.0,0.3,0.3
N'Faly Dante,1642368,1610612745,9,4.7,5.2,0.2,0.2,1.0,2.1,3.3,0.633,0.4,0.8,0.571,0.0,0.6
Nadir Hifi,27797,1610612750,3,11.3,1.3,2.0,1.3,0.0,4.0,9.3,0.429,2.7,2.7,1.0,0.7,1.3
Nae'Qwan Tomlin,1641772,1610612739,10,7.1,3.3,0.7,0.3,0.6,2.7,6.0,0.45,1.2,2.0,0.6,0.5,0.6
Naji Marshall,1630230,1610612742,69,13.2,4.8,3.0,1.0,0.2,5.2,10.3,0.508,1.9,2.3,0.813,0.9,1.6
Nate Hinton,1630207,1610612745,5,4.0,4.2,1.4,0.6,0.0,0.8,4.0,0.2,1.8,2.0,0.9,0.6,0.8
Nate Williams,1631466,1610612745,25,5.2,1.6,0.7,0.5,0.3,2.1,5.0,0.419,0.6,0.8,0.762,0.4,1.1
Nathan Knight,1630233,1610612741,3,5.0,4.0,1.0,0.3,0.0,0.7,3.7,0.182,3.3,4.7,0.714,0.3,2.0
Nathan Mensah,1641877,1610612759,6,6.8,7.3,0.3,0.8,1.3,2.7,5.0,0.533,1.5,2.8,0.529,0.0,1.3
Naz Reid,1629675,1610612750,80,14.2,6.0,2.3,0.7,0.9,5.3,11.5,0.462,1.4,1.8,0.776,2.2,1.4
Neal Sako,27777,1610612748,4,2.8,5.5,0.3,0.5,0.3,1.3,3.0,0.417,0.3,2.0,0.125,0.0,1.0
Neemias Queta,1629674,1610612738,64,5.5,4.0,0.7,0.3,0.7,2.3,3.6,0.649,0.9,1.1,0.767,0.0,0.6
Nic Claxton,1629651,1610612751,70,10.3,7.4,2.2,0.9,1.4,4.6,8.1,0.563,1.1,2.2,0.513,0.1,1.2
Nick Ongenda,1641861,1610612737,2,5.0,5.0,0.5,0.5,1.5,2.0,3.0,0.667,1.0,2.0,0.5,0.0,1.5
Nick Richards,1630208,1610612756,57,9.3,8.2,0.9,0.2,1.0,3.6,6.1,0.591,2.1,2.8,0.744,0.0,1.4
Nick Smith Jr.,1641733,1610612766,68,10.0,2.5,2.5,0.3,0.2,3.8,10.0,0.377,0.7,0.8,0.943,1.8,1.5
Nickeil Alexander-Walker,1629638,1610612750,82,9.4,3.2,2.7,0.6,0.4,3.3,7.5,0.438,1.1,1.4,0.78,1.7,1.2
Nicolas Batum,201587,1610612746,78,4.0,2.8,1.1,0.7,0.5,1.3,3.1,0.437,0.2,0.3,0.81,1.1,0.4
Nikola Djurisic,1641743,1610612737,2,4.5,1.5,1.0,0.5,0.5,1.0,3.5,0.286,2.5,4.5,0.556,0.0,2.5
Nikola Jokić,203999,1610612743,70,29.6,12.7,10.2,1.8,0.6,11.2,19.5,0.576,5.2,6.4,0.8,2.0,3.3
Nikola Jović,1631107,1610612748,46,10.7,3.9,2.8,0.8,0.3,3.7,8.2,0.456,1.6,1.9,0.828,1.7,1.3
Nikola Vučević,202696,1610612741,73,18.5,10.1,3.5,0.8,0.7,7.5,14.2,0.53,1.6,2.0,0.805,1.8,1.6
Noah Clowney,1641730,1610612751,51,9.6,4.0,0.9,0.6,0.6,3.1,8.3,0.374,1.5,1.9,0.789,1.9,1.1
Nojel Eastern,1630705,1610612750,2,2.0,0.5,0.5,0.0,0.5,0.5,1.5,0.333,1.0,1.0,1.0,0.0,0.0
Norman Powell,1626181,1610612746,60,21.8,3.2,2.1,1.2,0.2,7.6,15.8,0.484,3.6,4.4,0.804,3.0,1.8
OG Anunoby,1628384,1610612752,74,18.0,4.8,2.2,1.5,0.9,6.6,13.9,0.476,2.5,3.1,0.81,2.3,1.4
Obadiah Noel,1630750,1610612752,4,4.5,0.8,1.3,0.8,0.0,1.0,3.3,0.308,1.8,2.5,0.7,0.8,0.3
Obi Toppin,1630167,1610612754,79,10.5,4.0,1.6,0.6,0.4,4.0,7.6,0.529,1.1,1.4,0.781,1.4,0.9
Ochai Agbaji,1630534,1610612761,68,10.2,3.8,1.5,0.9,0.4,4.1,8.3,0.491,0.5,0.8,0.698,1.5,0.9
Olivier Nkamhoua,1641804,1610612757,2,6.5,4.0,1.5,0.5,3.0,2.5,6.0,0.417,0.5,1.0,0.5,1.0,1.0
Olivier-Maxence Prosper,1641765,1610612742,57,4.8,2.6,1.0,0.6,0.1,1.6,4.2,0.392,1.2,1.8,0.693,0.3,0.4
Omari Moore,1641760,1610612761,5,2.4,1.0,0.8,0.4,0.4,0.8,3.0,0.267,0.6,0.6,1.0,0.2,0.6
Onyeka Okongwu,1630168,1610612737,74,13.4,8.9,2.3,0.9,0.9,5.2,9.2,0.567,2.2,2.9,0.759,0.6,1.2
Orlando Robinson,1631115,1610612761,44,6.9,5.0,1.8,0.4,0.4,2.6,5.9,0.444,1.2,1.6,0.771,0.4,1.1
Orlando Robinson,1631115,1610612745,5,14.2,9.4,1.6,1.0,0.6,5.4,9.2,0.587,2.8,4.0,0.7,0.6,1.0
Oscar Tshiebwe,1631131,1610612762,14,7.6,8.7,0.6,0.9,0.1,3.0,5.0,0.6,1.6,2.2,0.742,0.0,0.7
Oscar Tshiebwe,1631131,1610612754,5,11.6,8.6,1.8,0.8,0.2,5.0,8.2,0.61,1.6,3.6,0.444,0.0,1.2
Oshae Brissett,1629052,1610612755,6,8.7,3.7,0.7,0.7,0.5,3.2,6.5,0.487,1.3,2.3,0.571,1.0,1.3
Oso Ighodaro,1642345,1610612756,66,4.4,3.8,1.4,0.5,0.5,1.9,3.2,0.592,0.6,0.9,0.633,0.0,0.8
Ousmane Dieng,1631172,1610612760,40,4.7,2.4,1.2,0.5,0.3,1.8,4.4,0.407,0.4,0.5,0.737,0.8,0.7
P.J. Tucker,200782,1610612752,3,3.0,2.7,0.0,0.3,0.3,1.0,2.3,0.429,0.0,0.0,0.0,1.0,0.3
P.J. Washington,1629023,1610612742,57,14.7,7.8,2.3,1.1,1.1,5.3,11.7,0.453,2.5,3.5,0.722,1.6,2.1
PJ Dozier,1628408,1610612750,9,0.8,0.6,0.6,0.1,0.0,0.2,0.3,0.667,0.1,0.7,0.167,0.2,0.1
PJ Hall,1641790,1610612743,23,3.5,2.1,0.6,0.1,0.4,1.4,3.1,0.465,0.3,0.4,0.8,0.3,0.4
Pacôme Dadiet,1642359,1610612752,23,2.8,1.7,0.5,0.2,0.1,1.0,3.0,0.314,0.5,0.7,0.706,0.3,0.5
Paolo Banchero,1631094,1610612753,46,25.9,7.5,4.8,0.8,0.6,9.0,19.8,0.452,6.1,8.4,0.727,1.9,3.0
Parker Braun,1642441,1610612743,2,1.0,4.0,2.0,0.5,1.0,0.5,2.5,0.2,0.0,0.0,0.0,0.0,1.5
Pascal Siakam,1627783,1610612754,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,0.519,2.9,3.9,0.734,1.6,1.4
Pat Connaughton,1626192,1610612749,41,5.3,2.7,1.7,0.2,0.3,2.0,4.3,0.469,0.6,0.8,0.774,0.6,0.6
Pat Spencer,1630311,1610612744,43,3.7,1.3,1.7,0.5,0.1,1.6,3.2,0.493,0.4,0.5,0.696,0.2,0.7
Patrick Baldwin Jr.,1631116,1610612746,24,2.2,1.0,0.1,0.1,0.1,0.8,1.5,0.543,0.1,0.2,0.5,0.5,0.2
Patrick Baldwin Jr.,1631116,1610612764,2,5.5,2.0,3.0,0.5,0.5,1.5,5.5,0.273,2.0,2.0,1.0,0.5,2.5
Patrick Williams,1630172,1610612741,63,9.0,3.8,2.0,0.8,0.5,3.3,8.2,0.397,1.0,1.3,0.723,1.5,1.4
Patty Mills,201988,1610612746,29,3.8,0.8,0.9,0.4,0.1,1.2,3.3,0.375,0.4,0.5,0.929,0.9,0.6
Paul George,202331,1610612755,41,16.2,5.3,4.3,1.8,0.5,6.0,13.9,0.43,1.9,2.4,0.814,2.3,2.6
Paul Reed,1630194,1610612765,45,4.1,2.7,1.0,0.9,0.6,1.6,3.2,0.507,0.7,0.9,0.762,0.2,0.6
Payton Pritchard,1630202,1610612738,80,14.3,3.8,3.5,0.9,0.2,5.1,10.8,0.472,0.9,1.1,0.845,3.2,1.0
Pedro Bradshaw,1630817,1610612766,3,4.0,0.7,1.3,0.7,0.0,1.3,2.0,0.667,0.7,0.7,1.0,0.7,0.0
Pelle Larsson,1641796,1610612748,64,5.4,1.9,1.5,0.7,0.1,1.9,4.3,0.44,1.0,1.4,0.678,0.6,0.6
Pete Nance,1631250,1610612749,13,2.9,1.6,0.8,0.2,0.2,1.1,2.5,0.438,0.1,0.2,0.5,0.7,0.3
Pete Nance,1631250,1610612739,5,11.6,5.6,1.4,0.2,1.4,4.4,9.4,0.468,1.2,1.4,0.857,1.6,1.6
Peyton Watson,1631212,1610612743,68,8.1,3.4,1.4,0.7,1.4,3.0,6.3,0.477,1.4,2.0,0.693,0.7,0.8
Philip Alston,27800,1610612749,3,4.7,2.3,1.0,0.7,0.0,1.7,3.3,0.5,1.0,1.3,0.75,0.3,0.7
Phillip Wheeler,1630762,1610612755,5,1.6,1.6,0.4,0.2,0.4,0.6,4.2,0.143,0.4,0.4,1.0,0.0,0.2
Precious Achiuwa,1630173,1610612752,57,6.6,5.6,1.0,0.8,0.7,2.9,5.7,0.502,0.7,1.2,0.594,0.2,0.8
Quentin Grimes,1629656,1610612755,75,14.6,4.3,3.0,1.0,0.3,5.1,11.0,0.467,2.2,2.9,0.757,2.2,1.9
Quenton Jackson,1631245,1610612754,33,6.6,1.7,2.2,0.9,0.2,2.4,4.7,0.506,1.2,1.7,0.745,0.6,0.9
Quincy Guerrier,1630663,1610612761,3,4.7,4.7,0.7,1.0,0.0,1.3,4.0,0.333,1.3,2.7,0.5,0.7,0.3
Quincy Olivari,1642439,1610612747,7,4.6,1.0,0.4,0.3,0.1,1.6,5.7,0.275,0.1,0.1,1.0,1.3,0.7
Quinn Ellis,27806,1610612757,3,0.7,2.7,1.7,0.3,0.0,0.0,1.7,0.0,0.7,0.7,1.0,0.0,2.7
Quinndary Weatherspoon,1629683,1610612756,3,9.7,3.0,1.0,2.3,0.3,3.0,8.7,0.346,3.0,5.0,0.6,0.7,2.7
Quinten Post,1642366,1610612744,44,8.2,3.5,1.3,0.4,0.4,3.0,6.5,0.456,0.6,0.7,0.806,1.7,0.8
R.J. Hampton,1630181,1610612755,3,2.7,1.3,2.0,0.3,0.0,0.7,1.7,0.4,1.3,1.3,1.0,0.0,0.7
RJ Barrett,1629628,1610612761,58,21.1,6.3,5.4,0.8,0.3,7.9,16.9,0.468,3.4,5.4,0.63,1.8,2.9
RaeQuan Battle,1642446,1610612766,6,5.2,0.8,0.2,0.5,0.0,1.8,4.3,0.423,0.5,0.5,1.0,1.0,0.7
RayJ Dennis,1642484,1610612754,11,2.7,1.1,1.3,0.6,0.2,1.0,3.0,0.333,0.2,0.2,1.0,0.5,0.5
RayJ Dennis,1642484,1610612746,5,7.8,3.8,4.6,1.0,0.4,2.6,6.6,0.394,0.8,1.2,0.667,1.8,2.2
Rayan Rupert,1641712,1610612757,57,3.8,1.6,0.7,0.4,0.1,1.4,3.5,0.41,0.5,0.7,0.725,0.4,0.8
Reece Beekman,1641736,1610612751,36,2.6,1.1,1.8,0.9,0.1,1.0,3.0,0.327,0.4,0.6,0.762,0.2,0.6
Reece Beekman,1641736,1610612744,2,7.0,1.0,1.5,0.5,1.0,2.0,6.5,0.308,2.0,2.0,1.0,1.0,1.0
Reed Sheppard,1642263,1610612745,56,5.5,1.7,1.7,0.8,0.4,2.1,5.4,0.384,0.4,0.5,0.786,0.9,1.0
Reggie Jackson,202704,1610612755,31,4.4,1.4,1.5,0.5,0.1,1.7,4.3,0.391,0.2,0.3,0.778,0.8,0.5
Richaun Holmes,1626158,1610612764,31,7.4,5.7,1.4,0.3,0.7,2.9,4.5,0.647,1.6,1.9,0.833,0.0,0.7
Ricky Council IV,1641741,1610612755,80,8.3,3.1,1.4,0.5,0.2,2.7,7.0,0.385,2.1,2.6,0.814,0.8,0.8
Riley Minix,1642434,1610612759,5,7.2,1.8,1.2,0.2,0.0,2.6,6.0,0.433,0.6,0.6,1.0,1.4,0.6
Rob Dillingham,1642265,1610612750,54,5.3,1.3,2.5,0.5,0.1,2.2,5.3,0.42,0.3,0.5,0.538,0.6,1.3
Robert Baker,1630312,1610612737,5,9.2,5.0,1.2,1.2,0.8,3.2,9.2,0.348,1.8,2.6,0.692,1.0,2.0
Robert Franks,1629606,1610612756,5,7.2,4.0,0.8,0.6,0.2,2.6,5.8,0.448,0.0,0.0,0.0,2.0,1.0
Robert Williams III,1629057,1610612757,20,5.8,5.9,1.1,0.7,1.7,2.5,3.9,0.641,0.8,0.9,0.882,0.1,0.9
Rokas Jokubaitis,1630599,1610612752,5,9.8,1.8,3.8,1.2,0.2,4.0,7.0,0.571,1.0,1.4,0.714,0.8,3.0
Roman Sorkin,1642430,1610612744,5,7.0,6.4,1.4,0.2,0.6,3.0,7.4,0.405,0.8,1.2,0.667,0.2,2.2
Ron Harper Jr.,1631199,1610612738,4,6.8,1.0,0.8,0.3,0.8,2.5,6.3,0.4,0.8,1.0,0.75,1.0,0.0
Ron Harper Jr.,1631199,1610612765,1,4.0,7.0,2.0,0.0,0.0,1.0,8.0,0.125,2.0,2.0,1.0,0.0,0.0
Ronald Holland II,1641842,1610612765,85,7.0,2.9,1.1,0.6,0.2,2.7,5.7,0.464,1.2,1.7,0.739,0.5,0.9
Ross Williams,1642477,1610612765,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Royce O'Neale,1626220,1610612756,75,9.1,4.7,2.2,0.9,0.4,3.2,7.6,0.423,0.3,0.3,0.731,2.4,0.9
Rudy Gobert,203497,1610612750,72,12.0,10.9,1.8,0.8,1.4,4.7,7.1,0.669,2.6,3.8,0.674,0.0,1.2
Rui Hachimura,1629060,1610612747,59,13.1,5.0,1.4,0.8,0.4,5.0,9.8,0.509,1.5,1.9,0.77,1.7,0.8
Russell Westbrook,201566,1610612743,75,13.3,4.9,6.1,1.4,0.5,5.0,11.1,0.449,2.1,3.1,0.661,1.3,3.2
Ryan Dunn,1642346,1610612756,78,6.8,3.6,0.8,0.6,0.6,2.8,6.5,0.424,0.2,0.5,0.475,1.1,0.6
Ryan Rollins,1631157,1610612749,61,6.8,2.0,1.9,0.8,0.3,2.5,5.2,0.486,0.8,1.0,0.79,0.9,1.0
Sam Hauser,1630573,1610612738,71,8.5,3.2,0.9,0.6,0.2,3.0,6.7,0.451,0.2,0.2,1.0,2.3,0.3
Sam Merrill,1630241,1610612739,71,7.2,2.2,1.5,0.7,0.2,2.4,6.0,0.406,0.4,0.4,0.966,1.9,0.5
Sam Peek,1642071,1610612765,2,4.5,2.0,0.5,0.0,0.5,1.5,3.0,0.5,1.0,1.0,1.0,0.5,0.0
Samkelo Cele,1642491,1610612752,1,11.0,2.0,0.0,0.0,0.0,4.0,10.0,0.4,2.0,3.0,0.667,1.0,1.0
Samson Froling,1642425,1610612754,3,1.0,0.7,0.0,0.0,0.0,0.3,1.3,0.25,0.3,0.7,0.5,0.0,0.7
Sandro Mamukelashvili,1630572,1610612759,61,6.3,3.1,0.8,0.4,0.3,2.3,4.6,0.502,0.7,1.0,0.741,1.0,0.4
Santi Aldama,1630583,1610612763,65,12.5,6.4,2.9,0.8,0.4,4.8,10.0,0.483,1.0,1.4,0.691,1.8,1.1
Santiago Vescovi,1642417,1610612744,6,3.0,2.5,2.3,0.3,0.0,1.2,2.7,0.438,0.3,0.5,0.667,0.3,1.0
Scoot Henderson,1630703,1610612757,66,12.7,3.0,5.1,1.0,0.2,4.3,10.4,0.419,2.4,3.1,0.767,1.6,2.7
Scottie Barnes,1630567,1610612761,65,19.3,7.7,5.8,1.4,1.0,7.3,16.4,0.446,3.5,4.6,0.755,1.2,2.8
Scotty Pippen Jr.,1630590,1610612763,87,10.9,3.4,4.7,1.5,0.4,3.9,8.2,0.475,1.9,2.6,0.735,1.1,1.8
Sean East II,1642398,1610612747,7,6.9,2.6,2.9,0.4,0.0,3.1,7.6,0.415,0.1,0.3,0.5,0.4,1.9
Seth Curry,203552,1610612766,68,6.5,1.7,0.9,0.4,0.1,2.4,5.0,0.478,0.5,0.6,0.846,1.2,0.5
Seth Millner Jr.,1641982,1610612759,6,3.8,1.8,0.5,0.2,0.2,0.8,3.7,0.227,1.7,2.3,0.714,0.5,0.7
Shaedon Sharpe,1631101,1610612757,72,18.5,4.5,2.8,0.9,0.2,6.9,15.3,0.452,2.6,3.4,0.785,2.0,2.1
Shahada Wells,1642471,1610612745,4,1.5,1.3,0.8,0.3,0.5,0.8,2.5,0.3,0.0,0.0,0.0,0.0,1.0
Shai Gilgeous-Alexander,1628983,1610612760,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,0.519,7.9,8.8,0.898,2.1,2.4
Shake Milton,1629003,1610612747,57,5.5,1.8,1.8,0.4,0.1,2.0,4.5,0.453,0.8,1.0,0.797,0.7,0.7
Sidy Cissoko,1631321,1610612757,22,1.5,1.0,0.7,0.1,0.0,0.6,1.4,0.433,0.1,0.4,0.333,0.1,0.5
Sidy Cissoko,1631321,1610612759,6,6.8,4.7,1.7,1.0,0.0,1.3,6.3,0.211,3.8,6.0,0.639,0.3,2.7
Simone Fontecchio,1631323,1610612765,75,5.9,2.9,0.9,0.4,0.2,2.0,5.0,0.402,0.9,1.1,0.833,1.0,0.7
Skal Labissiere,1627746,1610612758,4,1.3,0.8,0.3,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.3,0.0
Spencer Dinwiddie,203915,1610612742,79,11.0,2.6,4.4,0.9,0.2,3.6,8.6,0.416,2.5,3.1,0.802,1.4,1.3
Spencer Jones,1642461,1610612743,20,1.3,0.9,0.3,0.3,0.3,0.6,1.7,0.324,0.2,0.2,1.0,0.1,0.3
Spencer Jones,1642461,1610612757,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanley Umude,1630649,1610612749,22,0.7,0.8,0.2,0.1,0.3,0.2,1.2,0.192,0.1,0.2,0.5,0.1,0.1
Stephen Curry,201939,1610612744,70,24.5,4.4,6.0,1.1,0.4,8.1,18.0,0.448,4.0,4.3,0.933,4.4,2.9
Stephon Castle,1642264,1610612759,84,14.8,3.7,4.1,0.9,0.3,5.3,12.4,0.425,3.1,4.2,0.722,1.2,2.2
Steven Adams,203500,1610612745,58,3.9,5.6,1.1,0.4,0.5,1.6,2.9,0.545,0.7,1.6,0.462,0.0,0.9
Svi Mykhailiuk,1629004,1610612762,38,8.8,2.4,2.0,0.5,0.2,3.1,7.9,0.391,0.7,0.9,0.8,1.8,1.4
Sy Chatman,1642442,1610612743,2,3.5,1.5,0.5,1.5,0.0,1.0,3.0,0.333,1.5,2.0,0.75,0.0,0.0
T.J. Clark,1642037,1610612742,3,4.0,0.3,1.0,0.0,0.0,1.3,2.3,0.571,0.3,0.7,0.5,1.0,1.3
T.J. McConnell,204456,1610612754,79,9.1,2.4,4.4,1.1,0.3,4.1,7.9,0.519,0.7,1.0,0.74,0.2,1.4
Ta'Lon Cooper,1642445,1610612753,2,3.0,0.5,0.5,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0
Taevion Kinsey,1641795,1610612762,6,5.7,3.0,2.3,0.8,0.5,2.3,5.5,0.424,0.0,0.0,0.0,1.0,1.5
Taj Gibson,201959,1610612766,37,2.9,3.2,0.6,0.2,0.5,1.3,2.6,0.495,0.3,0.5,0.6,0.0,0.7
Talen Horton-Tucker,1629659,1610612741,58,6.5,1.7,1.4,0.4,0.2,2.3,5.0,0.457,1.2,1.7,0.735,0.7,0.7
Tari Eason,1631106,1610612745,57,12.0,6.4,1.5,1.7,0.9,4.8,9.8,0.487,1.4,1.8,0.76,1.1,1.1
